palabra,pagina,palabra_busqueda,cantidad,fechaini,fechafin
chords,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
mauricio,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
macri,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
puta,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
pario,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
animated,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
overview,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
guitar,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
ukulele,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
piano,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
share,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
gmail,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
yahoo,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
outlook,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
email,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
similar,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
mauricio,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
macri,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
puta,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
pario,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
verano,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
mauricio,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
macri,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
lpqtp,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
roberto,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
navarro,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
sessions,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
miauricio,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
macri,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
lpqtp,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
sessions,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
perro,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
odia,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
macri,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
sessions,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
mauricio,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
macri,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
puta,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
pario,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
comparsa,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
sessions,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
kapanga,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
estreno,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
vivo,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
telefe,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
tema,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
dedicado,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
mauricio,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
macri,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
sessions,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-santiago-diaz,macri la puta que te pario,1,20180411,20180411
link,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
chromewebstoreitem,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
link,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
maskicon,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
link,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
publisher,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
link,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
canonical,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
rename,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
title,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
artist,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
this,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
song,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
remove,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
from,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
chordified,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
songs,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
amazon,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
embed,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
submit,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
submit,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
gmail,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
yahoo,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
outlook,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
email,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
mauricio,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
macri,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
puta,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
pario,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
version,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
jazz,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
rock,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
diagrams,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
chords,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
edit,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
unlock,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
these,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
premium,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
features,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
chord,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
quality,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
submit,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
submit,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
submit,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
submit,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
submit,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
transpose,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
capo,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
submit,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
submit,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
tempo,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
loop,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
song,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
submit,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
submit,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
chords,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
submit,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
submit,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
midi,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
midi,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
time,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
aligned,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
audio,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
editing,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
midi,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
fixed,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
tempo,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
score,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
editing,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
print,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
print,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
this,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
page,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
offline,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
download,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
chord,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
sheet,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
loading,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
chords,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
mauricio,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
macri,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
puta,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
pario,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
version,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
jazz,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
rock,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
animated,https://chordify.net/chords/mauricio-macri-la-puta-que-te-pario-version-jazz-rock-nacho-soler,macri la puta que te pario,1,20180411,20180411
